,SK_ID_CURR
20178,249101
20179,249113
20180,249116
20181,249118
20182,249137
20183,249140
20184,249149
20185,249151
20186,249154
20187,249155
20188,249171
20189,249173
20190,249190
20191,249191
20192,249197
20193,249205
20194,249212
20195,249228
20196,249235
20197,249266
20198,249269
20199,249277
20200,249298
20201,249305
20202,249310
20203,249313
20204,249320
20205,249321
20206,249332
20207,249333
20208,249339
20209,249343
20210,249345
20211,249347
20212,249348
20213,249358
20214,249370
20215,249382
20216,249397
20217,249398
20218,249400
20219,249403
20220,249412
20221,249421
20222,249422
20223,249426
20224,249445
20225,249460
20226,249465
20227,249467
20228,249481
20229,249495
20230,249496
20231,249505
20232,249507
20233,249523
20234,249528
20235,249532
20236,249534
20237,249540
20238,249542
20239,249557
20240,249559
20241,249578
20242,249581
20243,249588
20244,249595
20245,249603
20246,249630
20247,249636
20248,249640
20249,249648
20250,249657
20251,249661
20252,249664
20253,249668
20254,249677
20255,249681
20256,249687
20257,249688
20258,249695
20259,249703
20260,249705
20261,249718
20262,249719
20263,249720
20264,249726
20265,249728
20266,249742
20267,249764
20268,249768
20269,249774
20270,249779
20271,249783
20272,249808
20273,249818
20274,249820
20275,249832
20276,249839
20277,249843
20278,249845
20279,249847
20280,249878
20281,249883
20282,249895
20283,249898
20284,249906
20285,249913
20286,249920
20287,249921
20288,249928
20289,249941
20290,249951
20291,249955
20292,250020
20293,250022
20294,250026
20295,250038
20296,250045
20297,250048
20298,250049
20299,250051
20300,250056
20301,250073
20302,250085
20303,250088
20304,250091
20305,250092
20306,250093
20307,250095
20308,250098
20309,250105
20310,250114
20311,250127
20312,250134
20313,250137
20314,250153
20315,250156
20316,250176
20317,250188
20318,250189
20319,250211
20320,250212
20321,250217
20322,250226
20323,250236
20324,250237
20325,250246
20326,250276
20327,250299
20328,250311
20329,250312
20330,250319
20331,250324
20332,250331
20333,250340
20334,250347
20335,250354
20336,250358
20337,250359
20338,250361
20339,250363
20340,250371
20341,250377
20342,250381
20343,250391
20344,250415
20345,250416
20346,250430
20347,250431
20348,250438
20349,250444
20350,250453
20351,250458
20352,250462
20353,250469
20354,250473
20355,250481
20356,250498
20357,250502
20358,250508
20359,250514
20360,250521
20361,250522
20362,250530
20363,250531
20364,250533
20365,250539
20366,250541
20367,250545
20368,250557
20369,250576
20370,250579
20371,250585
20372,250586
20373,250591
20374,250592
20375,250596
20376,250616
20377,250617
20378,250632
20379,250636
20380,250640
20381,250657
20382,250658
20383,250661
20384,250684
20385,250685
20386,250691
20387,250692
20388,250712
20389,250713
20390,250719
20391,250737
20392,250749
20393,250772
20394,250773
20395,250774
20396,250781
20397,250783
20398,250810
20399,250819
20400,250831
20401,250867
20402,250878
20403,250887
20404,250889
20405,250890
20406,250900
20407,250904
20408,250909
20409,250913
20410,250914
20411,250915
20412,250918
20413,250922
20414,250925
20415,250939
20416,250949
20417,250956
20418,250961
20419,250963
20420,250965
20421,250968
20422,250970
20423,250981
20424,250990
20425,251001
20426,251002
20427,251011
20428,251013
20429,251021
20430,251022
20431,251029
20432,251046
20433,251047
20434,251058
20435,251063
20436,251064
20437,251073
20438,251085
20439,251091
20440,251096
20441,251105
20442,251115
20443,251123
20444,251133
20445,251152
20446,251165
20447,251180
20448,251196
20449,251197
20450,251214
20451,251215
20452,251217
20453,251233
20454,251234
20455,251245
20456,251248
20457,251255
20458,251267
20459,251272
20460,251276
20461,251288
20462,251297
20463,251300
20464,251301
20465,251302
20466,251303
20467,251311
20468,251314
20469,251322
20470,251324
20471,251333
20472,251336
20473,251341
20474,251346
20475,251378
20476,251396
20477,251401
20478,251413
20479,251422
20480,251423
20481,251434
20482,251436
20483,251445
20484,251455
20485,251465
20486,251470
20487,251475
20488,251488
20489,251498
20490,251504
20491,251506
20492,251530
20493,251534
20494,251538
20495,251543
20496,251557
20497,251558
20498,251567
20499,251575
20500,251579
20501,251598
20502,251599
20503,251606
20504,251608
20505,251620
20506,251624
20507,251629
20508,251631
20509,251654
20510,251671
20511,251677
20512,251682
20513,251684
20514,251689
20515,251700
20516,251716
20517,251719
20518,251727
20519,251731
20520,251732
20521,251737
20522,251744
20523,251750
20524,251754
20525,251759
20526,251761
20527,251762
20528,251765
20529,251768
20530,251770
20531,251777
20532,251786
20533,251795
20534,251805
20535,251833
20536,251839
20537,251848
20538,251851
20539,251893
20540,251909
20541,251918
20542,251920
20543,251922
20544,251923
20545,251926
20546,251933
20547,251938
20548,251948
20549,251955
20550,251956
20551,251957
20552,251964
20553,251965
20554,251966
20555,251972
20556,251980
20557,252003
20558,252016
20559,252028
20560,252032
20561,252046
20562,252054
20563,252060
20564,252073
20565,252088
20566,252092
20567,252096
20568,252113
20569,252115
20570,252121
20571,252133
20572,252135
20573,252145
20574,252151
20575,252167
20576,252169
20577,252175
20578,252189
20579,252190
20580,252191
20581,252198
20582,252212
20583,252223
20584,252224
20585,252228
20586,252253
20587,252257
20588,252261
20589,252265
20590,252272
20591,252273
20592,252286
20593,252312
20594,252322
20595,252326
20596,252332
20597,252345
20598,252348
20599,252354
20600,252358
20601,252364
20602,252366
20603,252369
20604,252374
20605,252382
20606,252417
20607,252425
20608,252426
20609,252429
20610,252434
20611,252450
20612,252460
20613,252463
20614,252465
20615,252492
20616,252493
20617,252518
20618,252522
20619,252524
20620,252531
20621,252533
20622,252540
20623,252543
20624,252544
20625,252558
20626,252562
20627,252565
20628,252568
20629,252569
20630,252573
20631,252582
20632,252596
20633,252599
20634,252603
20635,252606
20636,252630
20637,252636
20638,252651
20639,252653
20640,252679
20641,252682
20642,252687
20643,252713
20644,252715
20645,252721
20646,252726
20647,252746
20648,252754
20649,252760
20650,252762
20651,252763
20652,252764
20653,252768
20654,252773
20655,252774
20656,252782
20657,252784
20658,252797
20659,252798
20660,252809
20661,252819
20662,252840
20663,252862
20664,252863
20665,252865
20666,252870
20667,252880
20668,252881
20669,252888
20670,252889
20671,252894
20672,252911
20673,252918
20674,252926
20675,252929
20676,252932
20677,252939
20678,252940
20679,252970
20680,252971
20681,252980
20682,252981
20683,252986
20684,252990
20685,253004
20686,253011
20687,253015
20688,253022
20689,253032
20690,253044
20691,253056
20692,253065
20693,253066
20694,253067
20695,253079
20696,253088
20697,253098
20698,253099
20699,253112
20700,253113
20701,253133
20702,253149
20703,253151
20704,253153
20705,253160
20706,253164
20707,253169
20708,253177
20709,253183
20710,253198
20711,253206
20712,253214
20713,253218
20714,253224
20715,253227
20716,253231
20717,253247
20718,253251
20719,253262
20720,253264
20721,253265
20722,253273
20723,253275
20724,253278
20725,253284
20726,253298
20727,253313
20728,253317
20729,253322
20730,253326
20731,253332
20732,253338
20733,253339
20734,253346
20735,253348
20736,253350
20737,253357
20738,253363
20739,253365
20740,253369
20741,253373
20742,253378
20743,253383
20744,253392
20745,253395
20746,253398
20747,253410
20748,253419
20749,253420
20750,253421
20751,253441
20752,253442
20753,253446
20754,253447
20755,253465
20756,253488
20757,253492
20758,253499
20759,253500
20760,253501
20761,253509
20762,253521
20763,253534
20764,253544
20765,253555
20766,253557
20767,253559
20768,253583
20769,253587
20770,253589
20771,253591
20772,253596
20773,253600
20774,253605
20775,253620
20776,253628
20777,253631
20778,253634
20779,253639
20780,253641
20781,253661
20782,253672
20783,253679
20784,253683
20785,253696
20786,253706
20787,253708
20788,253712
20789,253717
20790,253720
20791,253731
20792,253734
20793,253743
20794,253744
20795,253748
20796,253754
20797,253761
20798,253787
20799,253788
20800,253796
20801,253826
20802,253829
20803,253837
20804,253841
20805,253843
20806,253844
20807,253845
20808,253849
20809,253854
20810,253861
20811,253863
20812,253875
20813,253891
20814,253894
20815,253895
20816,253918
20817,253930
20818,253939
20819,253940
20820,253945
20821,253950
20822,253951
20823,253964
20824,253967
20825,253975
20826,253986
20827,253998
20828,254017
20829,254025
20830,254026
20831,254031
20832,254035
20833,254040
20834,254042
20835,254047
20836,254051
20837,254056
20838,254060
20839,254068
20840,254073
20841,254088
20842,254100
20843,254110
20844,254116
20845,254125
20846,254130
20847,254135
20848,254149
20849,254161
20850,254167
20851,254176
20852,254205
20853,254226
20854,254228
20855,254238
20856,254242
20857,254257
20858,254261
20859,254280
20860,254295
20861,254316
20862,254325
20863,254327
20864,254335
20865,254342
20866,254347
20867,254355
20868,254358
20869,254359
20870,254368
20871,254376
20872,254382
20873,254383
20874,254390
20875,254392
20876,254394
20877,254400
20878,254406
20879,254411
20880,254421
20881,254435
20882,254437
20883,254440
20884,254460
20885,254470
20886,254471
20887,254472
20888,254483
20889,254493
20890,254513
20891,254518
20892,254534
20893,254537
20894,254562
20895,254567
20896,254577
20897,254578
20898,254580
20899,254586
20900,254591
20901,254593
20902,254597
20903,254599
20904,254613
20905,254629
20906,254631
20907,254633
20908,254639
20909,254642
20910,254650
20911,254659
20912,254662
20913,254671
20914,254672
20915,254674
20916,254676
20917,254679
20918,254701
20919,254722
20920,254728
20921,254742
20922,254748
20923,254750
20924,254751
20925,254753
20926,254773
20927,254783
20928,254805
20929,254806
20930,254810
20931,254817
20932,254820
20933,254829
20934,254835
20935,254837
20936,254843
20937,254850
20938,254858
20939,254861
20940,254884
20941,254885
20942,254890
20943,254910
20944,254916
20945,254917
20946,254920
20947,254926
20948,254928
20949,254930
20950,254937
20951,254940
20952,254953
20953,254969
20954,254982
20955,254988
20956,254998
20957,255013
20958,255017
20959,255018
20960,255029
20961,255033
20962,255035
20963,255061
20964,255067
20965,255068
20966,255070
20967,255084
20968,255096
20969,255106
20970,255114
20971,255117
20972,255135
20973,255142
20974,255143
20975,255146
20976,255155
20977,255156
20978,255158
20979,255167
20980,255172
20981,255199
20982,255204
20983,255206
20984,255210
20985,255226
20986,255230
20987,255253
20988,255260
20989,255278
20990,255288
20991,255312
20992,255317
20993,255319
20994,255320
20995,255322
20996,255332
20997,255337
20998,255344
20999,255347
21000,255348
21001,255351
21002,255366
21003,255371
21004,255372
21005,255373
21006,255377
21007,255378
21008,255405
21009,255408
21010,255425
21011,255434
21012,255441
21013,255442
21014,255451
21015,255486
21016,255490
21017,255493
21018,255501
21019,255503
21020,255515
21021,255522
21022,255526
21023,255538
21024,255541
21025,255546
21026,255549
21027,255557
21028,255564
21029,255568
21030,255581
21031,255586
21032,255596
21033,255598
21034,255600
21035,255619
21036,255623
21037,255631
21038,255632
21039,255633
21040,255646
21041,255647
21042,255649
21043,255659
21044,255666
21045,255669
21046,255674
21047,255675
21048,255678
21049,255682
21050,255690
21051,255691
21052,255694
21053,255706
21054,255717
21055,255720
21056,255723
21057,255724
21058,255729
21059,255731
21060,255733
21061,255734
21062,255738
21063,255760
21064,255766
21065,255770
21066,255772
21067,255775
21068,255776
21069,255786
21070,255795
21071,255797
21072,255810
21073,255813
21074,255829
21075,255830
21076,255832
21077,255853
21078,255876
21079,255881
21080,255883
21081,255891
21082,255899
21083,255906
21084,255907
21085,255911
21086,255921
21087,255925
21088,255930
21089,255941
21090,255948
21091,255969
21092,255973
21093,255974
21094,255976
21095,255977
21096,255978
21097,255981
21098,255988
21099,255990
21100,255992
21101,255998
21102,256015
21103,256016
21104,256036
21105,256045
21106,256066
21107,256076
21108,256080
21109,256083
21110,256086
21111,256103
21112,256108
21113,256114
21114,256115
21115,256139
21116,256141
21117,256146
21118,256150
21119,256177
21120,256179
21121,256194
21122,256195
21123,256200
21124,256204
21125,256205
21126,256213
21127,256222
21128,256224
21129,256235
21130,256264
21131,256268
21132,256276
21133,256277
21134,256282
21135,256285
21136,256293
21137,256294
21138,256296
21139,256297
21140,256315
21141,256317
21142,256334
21143,256339
21144,256342
21145,256345
21146,256348
21147,256350
21148,256351
21149,256357
21150,256375
21151,256377
21152,256379
21153,256392
21154,256398
21155,256419
21156,256422
21157,256424
21158,256431
21159,256432
21160,256438
21161,256459
21162,256460
21163,256506
21164,256507
21165,256511
21166,256513
21167,256519
21168,256533
21169,256539
21170,256590
21171,256606
21172,256614
21173,256642
21174,256644
21175,256653
21176,256663
21177,256666
21178,256669
21179,256678
21180,256685
21181,256705
21182,256708
21183,256713
21184,256715
21185,256718
21186,256745
21187,256752
21188,256753
21189,256754
21190,256763
21191,256773
21192,256774
21193,256776
21194,256783
21195,256790
21196,256801
21197,256802
21198,256803
21199,256808
21200,256809
21201,256810
21202,256818
21203,256824
21204,256825
21205,256826
21206,256829
21207,256834
21208,256843
21209,256866
21210,256875
21211,256876
21212,256887
21213,256888
21214,256894
21215,256909
21216,256918
21217,256927
21218,256931
21219,256933
21220,256937
21221,256950
21222,256955
21223,256962
21224,256972
21225,256985
21226,256987
21227,256993
21228,257000
21229,257017
21230,257019
21231,257020
21232,257022
21233,257023
21234,257025
21235,257050
21236,257056
21237,257060
21238,257064
21239,257066
21240,257071
21241,257073
21242,257076
21243,257084
21244,257088
21245,257102
21246,257118
21247,257119
21248,257120
21249,257131
21250,257145
21251,257150
21252,257154
21253,257169
21254,257192
21255,257200
21256,257204
21257,257205
21258,257213
21259,257216
21260,257219
21261,257232
21262,257234
21263,257244
21264,257251
21265,257255
21266,257260
21267,257263
21268,257267
21269,257277
21270,257293
21271,257294
21272,257304
21273,257307
21274,257312
21275,257324
21276,257325
21277,257326
21278,257353
21279,257354
21280,257369
21281,257372
21282,257375
21283,257388
21284,257393
21285,257395
21286,257399
21287,257406
21288,257409
21289,257437
21290,257441
21291,257442
21292,257473
21293,257476
21294,257477
21295,257483
21296,257500
21297,257506
21298,257508
21299,257511
21300,257514
21301,257527
21302,257528
21303,257545
21304,257546
21305,257548
21306,257551
21307,257564
21308,257565
21309,257567
21310,257572
21311,257575
21312,257577
21313,257578
21314,257585
21315,257589
21316,257590
21317,257594
21318,257596
21319,257618
21320,257624
21321,257632
21322,257638
21323,257644
21324,257650
21325,257653
21326,257660
21327,257663
21328,257665
21329,257677
21330,257678
21331,257690
21332,257700
21333,257711
21334,257712
21335,257715
21336,257718
21337,257720
21338,257740
21339,257748
21340,257765
21341,257768
21342,257777
21343,257778
21344,257785
21345,257789
21346,257794
21347,257796
21348,257821
21349,257823
21350,257832
21351,257844
21352,257848
21353,257854
21354,257861
21355,257872
21356,257875
21357,257876
21358,257883
21359,257888
21360,257895
21361,257900
21362,257906
21363,257907
21364,257920
21365,257921
21366,257926
21367,257932
21368,257940
21369,257947
21370,257953
21371,257958
21372,257967
21373,257977
21374,257986
21375,258012
21376,258013
21377,258031
21378,258034
21379,258037
21380,258056
21381,258058
21382,258066
21383,258074
21384,258077
21385,258090
21386,258109
21387,258114
21388,258124
21389,258127
21390,258141
21391,258148
21392,258151
21393,258163
21394,258166
21395,258169
21396,258179
21397,258190
21398,258193
21399,258207
21400,258220
21401,258222
21402,258223
21403,258225
21404,258227
21405,258231
21406,258233
21407,258249
21408,258255
21409,258259
21410,258276
21411,258281
21412,258302
21413,258305
21414,258310
21415,258334
21416,258335
21417,258338
21418,258345
21419,258360
21420,258363
21421,258384
21422,258387
21423,258400
21424,258402
21425,258408
21426,258432
21427,258443
21428,258461
21429,258488
21430,258489
21431,258508
21432,258524
21433,258527
21434,258545
21435,258549
21436,258560
21437,258565
21438,258567
21439,258575
21440,258590
21441,258591
21442,258592
21443,258603
21444,258606
21445,258610
21446,258627
21447,258631
21448,258637
21449,258638
21450,258640
21451,258645
21452,258651
21453,258652
21454,258653
21455,258662
21456,258663
21457,258671
21458,258679
21459,258685
21460,258686
21461,258697
21462,258705
21463,258723
21464,258724
21465,258734
21466,258763
21467,258764
21468,258771
21469,258773
21470,258782
21471,258784
21472,258790
21473,258811
21474,258817
21475,258818
21476,258832
21477,258837
21478,258841
21479,258842
21480,258843
21481,258860
21482,258875
21483,258881
21484,258887
21485,258889
21486,258925
21487,258948
21488,258949
21489,258963
21490,258964
21491,258966
21492,258973
21493,258974
21494,258979
21495,258989
21496,258997
21497,259001
21498,259013
21499,259018
21500,259020
21501,259031
21502,259044
21503,259050
21504,259064
21505,259088
21506,259124
21507,259125
21508,259135
21509,259137
21510,259146
21511,259148
21512,259168
21513,259178
21514,259194
21515,259198
21516,259204
21517,259209
21518,259223
21519,259228
21520,259234
21521,259246
21522,259247
21523,259249
21524,259264
21525,259274
21526,259281
21527,259284
21528,259285
21529,259286
21530,259291
21531,259304
21532,259309
21533,259322
21534,259323
21535,259331
21536,259339
21537,259344
21538,259350
21539,259353
21540,259356
21541,259365
21542,259397
21543,259403
21544,259411
21545,259415
21546,259420
21547,259423
21548,259424
21549,259431
21550,259434
21551,259438
21552,259439
21553,259441
21554,259452
21555,259460
21556,259471
21557,259483
21558,259494
21559,259496
21560,259500
21561,259512
21562,259526
21563,259528
21564,259548
21565,259568
21566,259593
21567,259603
21568,259611
21569,259620
21570,259621
21571,259623
21572,259633
21573,259648
21574,259678
21575,259691
21576,259693
21577,259708
21578,259720
21579,259734
21580,259749
21581,259750
21582,259752
21583,259755
21584,259759
21585,259776
21586,259779
21587,259790
21588,259797
21589,259799
21590,259804
21591,259807
21592,259810
21593,259811
21594,259822
21595,259833
21596,259838
21597,259844
21598,259846
21599,259848
21600,259861
21601,259867
21602,259876
21603,259880
21604,259897
21605,259908
21606,259912
21607,259920
21608,259922
21609,259928
21610,259932
21611,259946
21612,259962
21613,259982
21614,259985
21615,259994
21616,259996
21617,260000
21618,260007
21619,260018
21620,260021
21621,260038
21622,260051
21623,260052
21624,260070
21625,260074
21626,260080
21627,260092
21628,260097
21629,260101
21630,260108
21631,260117
21632,260129
21633,260142
21634,260145
21635,260146
21636,260147
21637,260148
21638,260153
21639,260156
21640,260171
21641,260202
21642,260221
21643,260222
21644,260226
21645,260227
21646,260247
21647,260251
21648,260261
21649,260264
21650,260266
21651,260268
21652,260289
21653,260301
21654,260316
21655,260348
21656,260359
21657,260364
21658,260391
21659,260422
21660,260435
21661,260438
21662,260446
21663,260447
21664,260458
21665,260461
21666,260469
21667,260471
21668,260482
21669,260484
21670,260487
21671,260489
21672,260508
21673,260509
21674,260512
21675,260525
21676,260530
21677,260533
21678,260538
21679,260541
21680,260546
21681,260551
21682,260556
21683,260561
21684,260566
21685,260572
21686,260579
21687,260582
21688,260583
21689,260584
21690,260586
21691,260589
21692,260608
21693,260632
21694,260634
21695,260635
21696,260645
21697,260659
21698,260665
21699,260673
21700,260675
21701,260676
21702,260700
21703,260721
21704,260723
21705,260732
21706,260738
21707,260748
21708,260782
21709,260806
21710,260820
21711,260825
21712,260830
21713,260844
21714,260858
21715,260860
21716,260863
21717,260867
21718,260875
21719,260877
21720,260902
21721,260910
21722,260913
21723,260923
21724,260926
21725,260936
21726,260937
21727,260948
21728,260959
21729,260962
21730,260986
21731,260988
21732,260992
21733,260997
21734,261007
21735,261031
21736,261039
21737,261044
21738,261055
21739,261058
21740,261069
21741,261079
21742,261084
21743,261097
21744,261101
21745,261111
21746,261115
21747,261121
21748,261124
21749,261126
21750,261132
21751,261161
21752,261162
21753,261175
21754,261187
21755,261191
21756,261195
21757,261197
21758,261204
21759,261231
21760,261248
21761,261263
21762,261268
21763,261273
21764,261274
21765,261277
21766,261283
21767,261293
21768,261302
21769,261309
21770,261340
21771,261346
21772,261355
21773,261357
21774,261365
21775,261366
21776,261376
21777,261380
21778,261385
21779,261403
21780,261416
21781,261424
21782,261425
21783,261431
21784,261433
21785,261435
21786,261440
21787,261450
21788,261456
21789,261464
21790,261465
21791,261473
21792,261475
21793,261476
21794,261480
21795,261481
21796,261495
21797,261500
21798,261506
21799,261544
21800,261551
21801,261566
21802,261573
21803,261587
21804,261592
21805,261594
21806,261626
21807,261635
21808,261649
21809,261653
21810,261660
21811,261668
21812,261669
21813,261676
21814,261688
21815,261691
21816,261699
21817,261704
21818,261718
21819,261719
21820,261735
21821,261742
21822,261746
21823,261749
21824,261759
21825,261763
21826,261772
21827,261795
21828,261798
21829,261804
21830,261806
21831,261813
21832,261814
21833,261827
21834,261835
21835,261839
21836,261840
21837,261845
21838,261846
21839,261850
21840,261853
21841,261870
21842,261871
21843,261885
21844,261888
21845,261892
21846,261895
21847,261906
21848,261912
21849,261918
21850,261926
21851,261930
21852,261947
21853,261956
21854,261958
21855,261960
21856,261961
21857,261965
21858,261967
21859,261968
21860,261974
21861,261980
21862,261981
21863,261983
21864,261992
21865,261998
21866,262002
21867,262006
21868,262014
21869,262017
21870,262021
21871,262038
21872,262040
21873,262043
21874,262052
21875,262054
21876,262056
21877,262058
21878,262062
21879,262065
21880,262067
21881,262070
21882,262078
21883,262084
21884,262091
21885,262092
21886,262112
21887,262114
21888,262132
21889,262140
21890,262152
21891,262159
21892,262172
21893,262180
21894,262181
21895,262188
21896,262202
21897,262206
21898,262213
21899,262227
21900,262239
21901,262243
21902,262246
21903,262251
21904,262269
21905,262272
21906,262276
21907,262277
21908,262278
21909,262281
21910,262298
21911,262308
21912,262316
21913,262320
21914,262321
21915,262337
21916,262354
21917,262362
21918,262364
21919,262365
21920,262372
21921,262380
21922,262392
21923,262399
21924,262407
21925,262418
21926,262429
21927,262430
21928,262446
21929,262455
21930,262459
21931,262475
21932,262478
21933,262492
21934,262520
21935,262535
21936,262537
21937,262538
21938,262541
21939,262554
21940,262559
21941,262561
21942,262562
21943,262575
21944,262576
21945,262579
21946,262581
21947,262590
21948,262599
21949,262607
21950,262608
21951,262613
21952,262620
21953,262621
21954,262622
21955,262623
21956,262629
21957,262633
21958,262650
21959,262655
21960,262659
21961,262660
21962,262663
21963,262665
21964,262666
21965,262679
21966,262681
21967,262702
21968,262716
21969,262725
21970,262732
21971,262743
21972,262749
21973,262752
21974,262756
21975,262758
21976,262772
21977,262784
21978,262793
21979,262802
21980,262814
21981,262817
21982,262820
21983,262827
21984,262832
21985,262845
21986,262847
21987,262859
21988,262862
21989,262864
21990,262865
21991,262887
21992,262939
21993,262943
21994,262958
21995,262963
21996,262970
21997,262979
21998,262986
21999,263004
22000,263015
22001,263016
22002,263028
22003,263029
22004,263031
22005,263044
22006,263046
22007,263056
22008,263059
22009,263061
22010,263077
22011,263087
22012,263105
22013,263116
22014,263120
22015,263127
22016,263137
22017,263166
22018,263175
22019,263184
22020,263185
22021,263205
22022,263208
22023,263210
22024,263220
22025,263224
22026,263228
22027,263240
22028,263243
22029,263288
22030,263290
22031,263306
22032,263312
22033,263319
22034,263326
22035,263331
22036,263339
22037,263347
22038,263353
22039,263355
22040,263368
22041,263408
22042,263414
22043,263421
22044,263440
22045,263475
22046,263477
22047,263479
22048,263489
22049,263493
22050,263498
22051,263510
22052,263514
22053,263517
22054,263518
22055,263548
22056,263561
22057,263564
22058,263565
22059,263576
22060,263580
22061,263582
22062,263584
22063,263593
22064,263594
22065,263598
22066,263602
22067,263611
22068,263640
22069,263642
22070,263643
22071,263646
22072,263658
22073,263664
22074,263683
22075,263703
22076,263705
22077,263709
22078,263715
22079,263728
22080,263732
22081,263735
22082,263748
22083,263750
22084,263751
22085,263759
22086,263763
22087,263765
22088,263783
22089,263786
22090,263794
22091,263799
22092,263802
22093,263803
22094,263820
22095,263846
22096,263857
22097,263858
22098,263860
22099,263864
22100,263870
22101,263879
22102,263881
22103,263882
22104,263895
22105,263909
22106,263918
22107,263940
22108,263945
22109,263946
22110,263948
22111,263962
22112,263972
22113,263974
22114,263981
22115,263984
22116,263992
22117,264007
22118,264010
22119,264011
22120,264015
22121,264023
22122,264030
22123,264033
22124,264037
22125,264043
22126,264044
22127,264045
22128,264050
22129,264055
22130,264059
22131,264060
22132,264062
22133,264069
22134,264077
22135,264078
22136,264087
22137,264094
22138,264095
22139,264112
22140,264113
22141,264131
22142,264145
22143,264148
22144,264157
22145,264161
22146,264173
22147,264188
22148,264195
22149,264198
22150,264199
22151,264207
22152,264209
22153,264226
22154,264227
22155,264246
22156,264252
22157,264254
22158,264259
22159,264274
22160,264280
22161,264285
22162,264299
22163,264331
22164,264334
22165,264338
22166,264341
22167,264344
22168,264347
22169,264350
22170,264360
22171,264365
22172,264367
22173,264378
22174,264381
22175,264397
22176,264401
22177,264405
22178,264417
22179,264422
22180,264423
22181,264424
22182,264436
22183,264441
22184,264451
22185,264457
22186,264460
22187,264464
22188,264469
22189,264485
22190,264491
22191,264505
22192,264535
22193,264538
22194,264541
22195,264544
22196,264545
22197,264549
22198,264557
22199,264563
22200,264569
22201,264574
22202,264587
22203,264608
22204,264610
22205,264621
22206,264627
22207,264642
22208,264644
22209,264655
22210,264660
22211,264667
22212,264694
22213,264695
22214,264700
22215,264709
22216,264712
22217,264714
22218,264722
22219,264728
22220,264742
22221,264744
22222,264748
22223,264760
22224,264763
22225,264771
22226,264773
22227,264786
22228,264787
22229,264809
22230,264811
22231,264822
22232,264823
22233,264831
22234,264834
22235,264841
22236,264848
22237,264849
22238,264863
22239,264867
22240,264874
22241,264875
22242,264877
22243,264897
22244,264900
22245,264906
22246,264909
22247,264913
22248,264922
22249,264924
22250,264927
22251,264935
22252,264938
22253,264968
22254,264975
22255,264979
22256,264989
22257,265001
22258,265009
22259,265014
22260,265016
22261,265027
22262,265049
22263,265061
22264,265062
22265,265068
22266,265072
22267,265105
22268,265106
22269,265110
22270,265123
22271,265126
22272,265131
22273,265134
22274,265144
22275,265146
22276,265154
22277,265164
22278,265170
22279,265172
22280,265173
22281,265178
22282,265187
22283,265194
22284,265216
22285,265228
22286,265231
22287,265232
22288,265233
22289,265242
22290,265243
22291,265246
22292,265259
22293,265265
22294,265266
22295,265268
22296,265280
22297,265287
22298,265297
22299,265298
22300,265300
22301,265301
22302,265305
22303,265307
22304,265314
22305,265320
22306,265331
22307,265333
22308,265336
22309,265337
22310,265344
22311,265346
22312,265371
22313,265380
22314,265386
22315,265389
22316,265409
22317,265414
22318,265415
22319,265419
22320,265422
22321,265457
22322,265461
22323,265463
22324,265468
22325,265474
22326,265478
22327,265480
22328,265488
22329,265493
22330,265510
22331,265519
22332,265521
22333,265529
22334,265577
22335,265591
22336,265596
22337,265607
22338,265618
22339,265619
22340,265620
22341,265628
22342,265661
22343,265669
22344,265680
22345,265707
22346,265714
22347,265716
22348,265717
22349,265718
22350,265723
22351,265730
22352,265732
22353,265744
22354,265751
22355,265760
22356,265777
22357,265783
22358,265791
22359,265792
22360,265797
22361,265798
22362,265806
22363,265815
22364,265816
22365,265821
22366,265833
22367,265854
22368,265856
22369,265858
22370,265862
22371,265863
22372,265879
22373,265894
22374,265895
22375,265896
22376,265898
22377,265900
22378,265907
22379,265910
22380,265917
22381,265941
22382,265955
22383,265957
22384,265961
22385,265966
22386,265969
22387,265974
22388,265976
22389,265979
22390,265985
22391,265988
22392,265990
22393,265991
22394,265993
22395,265995
22396,266009
22397,266010
22398,266014
22399,266020
22400,266022
22401,266029
22402,266045
22403,266057
22404,266060
22405,266065
22406,266071
22407,266072
22408,266076
22409,266089
22410,266091
22411,266097
22412,266099
22413,266106
22414,266117
22415,266120
22416,266129
22417,266132
22418,266139
22419,266140
22420,266141
22421,266146
22422,266149
22423,266159
22424,266165
22425,266171
22426,266173
22427,266177
22428,266179
22429,266186
22430,266210
22431,266227
22432,266266
22433,266291
22434,266319
22435,266321
22436,266323
22437,266329
22438,266331
22439,266333
22440,266334
22441,266338
22442,266340
22443,266344
22444,266354
22445,266359
22446,266362
22447,266364
22448,266365
22449,266379
22450,266380
22451,266387
22452,266393
22453,266396
22454,266406
22455,266418
22456,266424
22457,266440
22458,266442
22459,266444
22460,266453
22461,266455
22462,266461
22463,266462
22464,266465
22465,266466
22466,266468
22467,266471
22468,266479
22469,266499
22470,266536
22471,266543
22472,266544
22473,266556
22474,266578
22475,266590
22476,266596
22477,266624
22478,266629
22479,266635
22480,266644
22481,266650
22482,266659
22483,266666
22484,266668
22485,266674
22486,266680
22487,266686
22488,266714
22489,266730
22490,266734
22491,266740
22492,266745
22493,266749
22494,266750
22495,266751
22496,266752
22497,266753
22498,266759
22499,266763
22500,266783
22501,266805
22502,266812
22503,266813
22504,266816
22505,266819
22506,266820
22507,266833
22508,266842
